title,country,description,source,date,salary_monthly_usd,seniority
Analista de Dados Pleno,br,"Description A ALT - Acessoline Telecomunicações LTDA, parte do grupo Brasil Tecpar, é uma empresa de Telecomunicações. Como provedor de serviços de Telecom, a ALT oferece serviços de conectividade para o mercado corporativo, governo, atacado e residencial. Para oferecer os melhores serviços, é preciso contar com uma equipe capacitada e com uma estrutura tecnológica, moderna e atualizada. A ALT possui umas das maiores redes digitais do sul do País, pois sabe da importância de oferecer alta quali…",adzuna,2026-04-18,,Not Specified
Jr. Business Analyst,br,"Summary We are seeking an entry-level Business Analyst to join a small, senior team delivering enterprise platforms used worldwide. This role is an accelerated growth position working on ServiceNow, Microsoft Power Platform, and custom .NET applications within an Agile/Scrum environment. You will partner with senior BAs, developers, and platform owners to gather requirements, map processes, support testing, and translate business needs into actionable user stories tracked in Azure DevOps. This …",adzuna,2026-05-22,,Junior
Chapter Lead Data Analytics | Personalization,br,"About BEES Join us to build the future of B2B commerce! BEES is AB InBev’s B2B platform. Through our ecosystem, merchants and retailers across 29 countries can stock their businesses quickly, easily, and securely. At BEES, we dream big, lead with purpose, and develop technology that transforms the way retailers and sellers grow. Every line of code and every partnership is built in service of a single mission: to make commerce better for retailers and sellers around the world. Here, your work is…",adzuna,2026-05-23,,Senior
"Business Analyst, AMZL Capacity Planning",br,"The AMZL Capacity Planning Team provides Ops with solutions for in-station and on-the-road operations, year-round and during seasonal peaks. We are seeking an experienced Business Analyst to drive the metrics strategy and data infrastructure for Amazon's Last and First Mile planning activities. This role will define, build, and own the key performance metrics that measure planning effectiveness and map process opportunities. The ideal candidate will independently identify underlying data source…",adzuna,2026-05-24,,Not Specified
Digital Marketing Analyst,br,"At Dow, we believe in putting people first and we’re passionate about delivering integrity, respect and safety to our customers, our employees and the planet. Our people are at the heart of our solutions. They reflect the communities we live in and the world where we do business. Their diversity is our strength. We’re a community of relentless problem solvers that offers the daily opportunity to contribute with your perspective, transform industries and shape the future. Our purpose is simple -…",adzuna,2026-06-02,,Not Specified
Chapter Lead Data Analytics | Personalization,br,"This is a on-site position, based in São Paulo (SP) OR Campinas (SP). About us AB InBev is the leading global brewer and one of the world’s top 5 consumer product companies. With over 500 beer brands, we’re number one or two in many of the world’s top beer markets, including North America, Latin America, Europe, Asia, and Africa. About AB InBev Growth Group Created in 2022, the Growth Group unifies our business-to-business (B2B), direct-to-consumer (DTC), Sales & Distribution, and Marketing tea…",adzuna,2026-02-26,,Senior
Head of Data & Analytics Latam,br,"Descrição da postagem: Head of Data & Analytics Latin America - Are you a business partner, focused on internal customers? _ - Are you passionate about transforming data into information to help people make decisions? _ - This is a hybrid role with the flexibility to work both virtually and from our Brazil or Argentina offices._ Aon is in the business of better decisions At Aon, we shape decisions for the better to protect and enrich the lives of people around the world. As an organization, we …",adzuna,2026-06-02,,Junior
Comercial Business Intelligence | Apresentação,br,"Business Intelligence Analyst | Power BI & Data Visualization Na L-founders, acreditamos que dados bem traduzidos geram decisões melhores, operações mais inteligentes e crescimento acelerado. Estamos buscando alguém fora da curva para elevar nossa camada analítica: um profissional altamente hands-on, organizado e com forte capacidade de transformar dados complexos em dashboards executivos claros, intuitivos e acionáveis. Essa posição é para quem gosta de construir. Estamos ampliando nossa capac…",adzuna,2026-05-28,,Not Specified
35751377984 - Amazon Promotions & Pricing Analyst,br,"Position: Amazon Promotions & Pricing Analyst (Data-Driven Role) Job Type: Full-Time - 100% Remote Working hours: US Timezone(PST) Overview We’re looking for a highly analytical and detail-oriented Promotions & Pricing Analyst to take ownership of our Amazon deal strategy and execution. This role is ideal for someone with a data science or analytics background who enjoys using numbers to drive performance and optimize systems. You’ll lead the charge in identifying patterns, managing pricing acc…",adzuna,2025-07-19,,Senior
"Senior Marketing Manager, Operations & Data Analytics (Maternity Leave Coverage for 9 months)",br,"About Teads Teads is a leading omnichannel advertising platform focused on driving outcomes for brand and performance advertisers across screens. With a focus on meaningful business outcomes for branding and performance objectives, Teads drives value by leveraging predictive AI technology to connect quality media, beautiful brand creative, and context-driven addressability and measurement. Teads is directly partnered with more than 10,000 publishers and 20,000 advertisers globally. The company …",adzuna,2026-03-27,,Senior
Data Scientist | Process Solution,br,"A career at our company is an ongoing journey of discovery: our 60,300 people are shaping how the world lives, works and plays through next generation advancements in Healthcare, Life Science and Electronics. For more than 350 years and across the world we have passionately pursued our curiosity to find novel and vibrant ways of enhancing the lives of others. The Data Scientist is a strong Business Intelligence and data analyst whose main responsibilities are to capture information and perform …",adzuna,2022-07-01,,Not Specified
Data Viz Especialist | Storyteller - SR,br,"Sobre a Vaga Estamos em busca de um(a) Data Visualization Specialist / storyteller para transformar dados em narrativas visuais que facilitem a tomada de decisão. Essa pessoa será responsável por criar dashboards com foco em storytelling, conectando análises e indicadores de forma clara, envolvente e estratégica. O papel exige equilíbrio entre visão analítica e sensibilidade visual, com forte senso de narrativa e compreensão do público. Responsabilidades Projetar, desenvolver e evoluir dashboar…",adzuna,2026-05-12,,Senior
Senior DevOps Engineer (Kafka Specialist),br,"Job Description Who we are Do you want to join our Geo-data revolution? Fugro’s global reach and unique know-how will put the world at your fingertips. Our love of exploration and technical expertise help us to provide our clients with invaluable insights. We source and make sense of the most relevant Geo-data for their needs, so they can design, build and operate their assets more safely, sustainably and efficiently. But we’re always looking for new talent to take the next step with us. For br…",adzuna,2026-02-11,,Senior
Junior Accountant Analyst,br,"Junior Accountant Analyst Date: May 1, 2026 Req ID: 103217 Location: Jundiai, SP, BR Workplace Type: Onsite JOB Title: Junior Accountant Job Summary The Jr. Accountant is responsible for intercompany invoicing and collection, ensuring the receipts are applied accurately and on time. The Jr. Accountant will perform various accounting tasks including journal entries, reconciliation of various balance sheet accounts and account analysis. The Jr. Accountant must adhere to established accounting pol…",adzuna,2026-05-02,,Junior
